chromosome	prom_start	prom_end	lfc	promoter_ids
chr2	132423750	132425236	-0.002750579324643409	ENSMUSG00000027345
chr2	132577638	132579239	-0.22444378817439914	ENSMUSG00000027346
chr2	117342214	117343992	-0.0706893195636411	ENSMUSG00000027347
chr2	117248748	117250234	0.0393351099811301	ENSMUSG00000027349
chr2	132780287	132781773	-0.020543754661376604	ENSMUSG00000027350
chr2	117120383	117122133	0.05271335617340012	ENSMUSG00000027351
chr2	132815150	132816719	-0.034707820542339674	ENSMUSG00000027353
chr2	116877700	116879186	-0.002750579324643409	ENSMUSG00000027355
chr2	132945134	132946897	0.0224813675971366	ENSMUSG00000027356
chr2	132845675	132848233	-0.0727030675972502	ENSMUSG00000027357
chr2	133551168	133552654	0.0316044915507206	ENSMUSG00000027358
chr2	126551416	126554085	0.08980671209540192	ENSMUSG00000027359
chr2	126618183	126619669	0.015645396414584296	ENSMUSG00000027360
chr2	126674844	126677328	-0.02760915194852976	ENSMUSG00000027361
chr2	126706337	126707855	-0.003971684775169626	ENSMUSG00000027363
chr2	126782943	126784429	-0.1483205840019699	ENSMUSG00000027364
chr2	126875622	126877221	-0.060546609731829674	ENSMUSG00000027365
chr2	126932740	126934226	0.07652894729180604	ENSMUSG00000027366
chr2	127269227	127271229	-0.008061116127400014	ENSMUSG00000027367
chr2	127335168	127337105	-0.0214826746010942	ENSMUSG00000027368
chr2	127443985	127445556	-0.1027257149596299	ENSMUSG00000027371
chr2	127586231	127587914	-0.07754661158613052	ENSMUSG00000027374
chr2	127589450	127590936	-0.07754661158613052	ENSMUSG00000027374_1
chr2	127655724	127657686	-0.8092982242539618	ENSMUSG00000027375
chr2	127540890	127542458	-0.016893284738039333	ENSMUSG00000027376
chr2	127729437	127730923	0.05591736115443191	ENSMUSG00000027377
chr2	127788359	127789888	0.3089535260384201	ENSMUSG00000027378
chr2	127831309	127832856	0.10824308732340016	ENSMUSG00000027379
chr2	127837885	127839371	-0.16398043976552812	ENSMUSG00000027380
chr2	128125047	128126545	0.015096650100636988	ENSMUSG00000027381
chr2	128126584	128128626	0.015096650100636988	ENSMUSG00000027381_1
chr2	140169658	140171525	-0.008304932972460044	ENSMUSG00000027384
chr2	128862941	128864427	-0.0331539259507572	ENSMUSG00000027386
chr2	128943582	128945068	0.025414922356054026	ENSMUSG00000027387
chr2	129064951	129066480	0.13068418301525808	ENSMUSG00000027394
chr2	129100004	129101522	-0.10449966968708968	ENSMUSG00000027395
chr2	129197773	129199805	-0.15003510650033025	ENSMUSG00000027397
chr2	129206369	129207855	-0.15003510650033025	ENSMUSG00000027397_1
chr2	129370644	129372130	-0.004556315574345	ENSMUSG00000027398
chr2	129309477	129310963	0.028562783924647808	ENSMUSG00000027399
chr2	129698163	129700835	0.00575837735115955	ENSMUSG00000027400
chr2	130011358	130012844	-0.104154717659471	ENSMUSG00000027401
chr2	130111425	130112911	-0.01490239422191431	ENSMUSG00000027403
chr2	130178808	130180394	-0.11300141015765995	ENSMUSG00000027404
chr2	130273439	130278206	-0.10506748021645997	ENSMUSG00000027405
chr2	130283920	130285538	0.03702360258102999	ENSMUSG00000027406
chr2	130397079	130398565	-0.34127151390333005	ENSMUSG00000027408
chr2	130404268	130405754	-0.07374933303543732	ENSMUSG00000027409
chr2	130423348	130424899	-0.03638645431958998	ENSMUSG00000027411
chr2	160887117	160888666	0.03698581692608083	ENSMUSG00000027412
chr2	143077482	143078968	0.021249374019095497	ENSMUSG00000027416
chr2	143545165	143546766	-0.028451143735345494	ENSMUSG00000027419
chr2	143862448	143864164	-0.06307693986288199	ENSMUSG00000027420
chr2	144010768	144012254	-0.04648033827580012	ENSMUSG00000027422
chr2	144270077	144271897	0.0734805108819101	ENSMUSG00000027423
chr2	144269672	144271436	0.12905734626118015	ENSMUSG00000027424
chr2	144367992	144369494	-0.047800452988669966	ENSMUSG00000027425
chr2	144374396	144376347	-0.047800452988669966	ENSMUSG00000027425_1
chr2	144526727	144528275	-0.03792739384132982	ENSMUSG00000027427
chr2	144550295	144551860	0.11493145984316988	ENSMUSG00000027428
chr2	144555238	144556829	0.049808635459499984	ENSMUSG00000027429
chr2	144598906	144600392	0.0650642855442598	ENSMUSG00000027430
chr2	144677107	144678593	0.0650642855442598	ENSMUSG00000027430_1
chr2	144822665	144824151	-0.2028364817895492	ENSMUSG00000027431
chr2	147012005	147013491	-0.0471189937621499	ENSMUSG00000027433
chr2	147185606	147187395	0.01188228364470352	ENSMUSG00000027434
chr2	147193747	147195234	0.01188228364470352	ENSMUSG00000027434_1
chr2	148443068	148444554	-0.0023298307051075016	ENSMUSG00000027435
chr2	148731896	148733458	-0.01358991833587403	ENSMUSG00000027438
chr2	148680032	148681706	-0.09537521281877992	ENSMUSG00000027439
chr2	148797794	148799280	-0.002750579324643409	ENSMUSG00000027442
chr2	148788370	148789856	-0.002750579324643409	ENSMUSG00000027443
chr2	148781018	148782504	0.08277935682838743	ENSMUSG00000027444
chr2	148834156	148835642	-0.002750579324643409	ENSMUSG00000027445
chr2	148850439	148851925	-0.002750579324643409	ENSMUSG00000027446
chr2	148874956	148876683	-0.03769570377937992	ENSMUSG00000027447
chr2	150637618	150639106	0.08752490634373022	ENSMUSG00000027452
chr2	150667719	150669491	0.08752490634373022	ENSMUSG00000027452_1
chr2	150904409	150905895	-0.03728182143057013	ENSMUSG00000027454
chr2	150908603	150910112	-0.03728182143057013	ENSMUSG00000027454_1
chr2	151493191	151494806	-0.019427335950580105	ENSMUSG00000027455
chr2	151571631	151573117	-0.17522152351753495	ENSMUSG00000027456
chr2	151631976	151633584	0.0032151063703866204	ENSMUSG00000027457
chr2	151972899	151974957	-0.028623371069016912	ENSMUSG00000027459
chr2	151979724	151981210	-0.028623371069016912	ENSMUSG00000027459_1
chr2	151910219	151911705	-0.01599031812298361	ENSMUSG00000027460
chr2	151995520	151997030	0.2422212991860601	ENSMUSG00000027463
chr2	151998874	152000392	0.2422212991860601	ENSMUSG00000027463_1
chr2	152292837	152294675	-0.014702104264549876	ENSMUSG00000027465
chr2	152327262	152328748	-0.10048752258926008	ENSMUSG00000027466
chr2	152331889	152333644	-0.10048752258926008	ENSMUSG00000027466_1
chr2	152489643	152491129	-0.002750579324643409	ENSMUSG00000027468
chr2	152846973	152848577	0.0020294058038601293	ENSMUSG00000027469
chr2	152910361	152911847	-0.009632745127957408	ENSMUSG00000027470
chr2	153014847	153016418	-0.11946857811942002	ENSMUSG00000027472
chr2	153064964	153066450	-0.07067188280869698	ENSMUSG00000027474
chr2	153290422	153291908	0.17210368178075286	ENSMUSG00000027475
chr2	153648459	153650112	-0.02090370274385012	ENSMUSG00000027478
chr2	153740283	153742097	0.03470343853960012	ENSMUSG00000027479
chr2	153870589	153872075	-0.01260486622672502	ENSMUSG00000027480
chr2	153874054	153875540	-0.00895458624223305	ENSMUSG00000027481
chr2	154129345	154130831	-0.002750579324643409	ENSMUSG00000027482
chr2	154141889	154143375	-0.002750579324643409	ENSMUSG00000027483
chr2	154161616	154163102	-0.002750579324643409	ENSMUSG00000027484
chr2	154189827	154191313	-0.247149340533006	ENSMUSG00000027485
chr2	154370286	154371772	0.15553545138898994	ENSMUSG00000027487
chr2	154372196	154374001	0.15553545138898994	ENSMUSG00000027487_1
chr2	154407485	154409090	-0.09052686418988	ENSMUSG00000027488
chr2	154556784	154558270	0.15816584438010195	ENSMUSG00000027489
chr2	154558349	154559881	0.15816584438010195	ENSMUSG00000027489_1
chr2	154569225	154570883	-0.0010785904269998703	ENSMUSG00000027490
chr2	172344574	172346060	0.08001253293860011	ENSMUSG00000027495
chr2	172370011	172371526	-0.019250671934469832	ENSMUSG00000027496
chr2	172369690	172371229	-0.06013955112148017	ENSMUSG00000027498
chr3	7365678	7367165	0.07928246292244931	ENSMUSG00000027499
chr3	8508369	8510081	-0.15743690494497975	ENSMUSG00000027500
chr2	172439565	172441097	0.06627822383427961	ENSMUSG00000027502
chr2	172471529	172473015	-0.0362744369897198	ENSMUSG00000027505
chr3	8963551	8965039	0.04135501438675005	ENSMUSG00000027506
chr3	8988141	8989627	0.04135501438675005	ENSMUSG00000027506_1
chr3	9003942	9005714	0.04135501438675005	ENSMUSG00000027506_2
chr3	9832868	9834670	-0.05467599438313003	ENSMUSG00000027508
chr2	172999126	173000619	-0.006212250347270132	ENSMUSG00000027509
chr2	173019507	173023545	0.11875079878857007	ENSMUSG00000027510
chr2	173152057	173153543	-0.00997844604415182	ENSMUSG00000027513
chr2	173218428	173219914	-0.15831803664870406	ENSMUSG00000027514
chr2	173577703	173579332	-0.002750579324643409	ENSMUSG00000027517
chr2	173521595	173523081	-0.06211144814773128	ENSMUSG00000027518
chr2	173658769	173660351	-0.05317779331582195	ENSMUSG00000027519
chr1	63272274	63273764	-0.023616619459370103	ENSMUSG00000027520
chr2	174075317	174077561	0.04125350041307985	ENSMUSG00000027522
chr2	174283329	174285853	-0.2971263714129202	ENSMUSG00000027523
chr2	174296868	174298354	-0.2971263714129202	ENSMUSG00000027523_1
chr2	174326579	174328518	-0.2971263714129202	ENSMUSG00000027523_2
chr2	174329015	174330782	-0.2971263714129202	ENSMUSG00000027523_3
chr2	174759628	174761547	-0.007155144211595021	ENSMUSG00000027524
chr2	178117984	178119674	-0.0013567710031985002	ENSMUSG00000027525
chr2	178140942	178142428	-0.0013567710031985002	ENSMUSG00000027525_1
chr2	178174358	178175844	-0.0013567710031985002	ENSMUSG00000027525_2
chr3	10196727	10198213	-0.049369592018479486	ENSMUSG00000027528
chr3	10300679	10302174	-0.00279882579710262	ENSMUSG00000027530
chr3	10330637	10332430	0.08262267324091965	ENSMUSG00000027531
chr3	10011557	10013100	-0.07451844501044891	ENSMUSG00000027533
chr3	10439592	10441093	-0.04835924219433897	ENSMUSG00000027534
chr3	10365916	10367453	0.17879684739393986	ENSMUSG00000027536
chr2	167931066	167932890	0.13391156201727014	ENSMUSG00000027540
chr2	168589696	168591356	-0.09701135572739696	ENSMUSG00000027544
chr2	168601137	168602648	-0.09701135572739696	ENSMUSG00000027544_1
chr2	168669851	168671337	-0.10796824554896987	ENSMUSG00000027546
chr2	168733844	168735330	-0.10796824554896987	ENSMUSG00000027546_1
chr2	168741305	168743400	-0.10796824554896987	ENSMUSG00000027546_2
chr2	168764751	168766237	0.10154762630736024	ENSMUSG00000027547
chr2	168766534	168768934	0.10154762630736024	ENSMUSG00000027547_1
chr3	14532797	14534429	0.0952322410893398	ENSMUSG00000027550
chr2	168912138	168913624	-0.07922323742171966	ENSMUSG00000027551
chr2	168954771	168956578	-0.07922323742171966	ENSMUSG00000027551_1
chr3	14577650	14579166	0.05332274008753002	ENSMUSG00000027552
chr3	14640736	14642222	0.21837515015687006	ENSMUSG00000027555
chr3	14807870	14809356	-0.002750579324643409	ENSMUSG00000027556
chr3	14862521	14864033	0.0236361617415909	ENSMUSG00000027559
chr2	170730816	170732302	-0.033164154786449906	ENSMUSG00000027560
chr3	14885282	14887134	0.12957370340879004	ENSMUSG00000027562
chr3	17947419	17948905	-0.002750579324643409	ENSMUSG00000027564
chr2	180039650	180041136	-0.017648082465179904	ENSMUSG00000027566
chr2	180041890	180043424	-0.017648082465179904	ENSMUSG00000027566_1
chr2	180498985	180500722	-0.015114877179353297	ENSMUSG00000027568
chr2	180581721	180583253	-0.004237939108760136	ENSMUSG00000027569
chr2	180596799	180599301	-0.5047245354023929	ENSMUSG00000027570
chr2	180709126	180710612	0.014642063932419846	ENSMUSG00000027573
chr2	180710696	180713041	0.014642063932419846	ENSMUSG00000027573_1
chr2	180953824	180955690	0.213280527196818	ENSMUSG00000027574
chr2	180966234	180967795	-0.04742688179627996	ENSMUSG00000027575
chr2	181038580	181040296	-0.03709618870373188	ENSMUSG00000027577
chr2	181212690	181214176	-0.056856095845815	ENSMUSG00000027579
chr2	181241468	181243018	-0.0353080910251474	ENSMUSG00000027580
chr2	181314005	181315491	-0.015846041158972923	ENSMUSG00000027581
chr2	181363937	181365947	0.035880042245920014	ENSMUSG00000027582
chr2	181458884	181460417	0.030907370354607944	ENSMUSG00000027583
chr2	181714025	181716198	-0.00041070921176560027	ENSMUSG00000027584
chr2	181836863	181838408	-0.014433329500620262	ENSMUSG00000027589
chr2	154790105	154792210	-0.01666172542817979	ENSMUSG00000027593
chr2	154790411	154791897	-0.17521371722516707	ENSMUSG00000027596
chr2	155046624	155048110	-0.17521371722516707	ENSMUSG00000027596_1
chr2	155073952	155075488	-0.17454881775630993	ENSMUSG00000027597
chr2	155132518	155134056	0.017654114495269768	ENSMUSG00000027598
chr3	19162570	19164056	0.028401640623930025	ENSMUSG00000027599
chr3	19186336	19188809	-0.019520747621990082	ENSMUSG00000027601
chr2	155275306	155277384	0.09780457250089004	ENSMUSG00000027602
chr2	155506459	155507945	-0.32388469774861284	ENSMUSG00000027603
chr2	155514353	155515839	-0.32388469774861284	ENSMUSG00000027603_1
chr2	155517742	155519228	-0.32388469774861284	ENSMUSG00000027603_2
chr2	155516957	155518602	0.002184141490480185	ENSMUSG00000027605
chr3	19507604	19509090	-0.12010073383621506	ENSMUSG00000027606
chr2	155587081	155588567	0.21367099426474007	ENSMUSG00000027610
chr2	155592072	155593801	0.21367099426474007	ENSMUSG00000027610_1
chr2	155750126	155751839	-0.130933594623842	ENSMUSG00000027611
chr2	155774351	155775837	-0.04300568656908869	ENSMUSG00000027612
chr2	155825941	155827916	-0.0756864865969602	ENSMUSG00000027613
chr3	20034785	20036306	-0.15460836030735692	ENSMUSG00000027615
chr2	156143658	156145177	0.1045385571113402	ENSMUSG00000027618
chr2	156176888	156178892	-0.06658552662549022	ENSMUSG00000027620
chr2	156179085	156181229	-0.06658552662549022	ENSMUSG00000027620_1
chr2	156419918	156421607	0.08870940928284997	ENSMUSG00000027624
chr2	156474543	156476029	0.08870940928284997	ENSMUSG00000027624_1
chr2	156546593	156548119	-0.02114022330185006	ENSMUSG00000027628
chr3	22075661	22077779	-0.07305902807003006	ENSMUSG00000027630
chr2	156991432	156993047	0.13086703811026013	ENSMUSG00000027634
chr2	157005806	157008145	0.008588556795519953	ENSMUSG00000027635
chr2	156886583	156888069	-0.019154622348548804	ENSMUSG00000027636
chr2	156862137	156863640	-0.09413675641073004	ENSMUSG00000027637
chr2	157134442	157136256	-0.0012754134372199304	ENSMUSG00000027639
chr2	157204017	157205525	0.06552644785632	ENSMUSG00000027641
chr2	157278026	157280064	-0.09746358154154013	ENSMUSG00000027642
chr2	157347011	157348497	-0.19586694120163656	ENSMUSG00000027643
chr2	157417453	157418939	0.04258315885928998	ENSMUSG00000027646
chr2	157423125	157424887	0.04258315885928998	ENSMUSG00000027646_1
chr2	157456094	157457580	0.04258315885928998	ENSMUSG00000027646_2
chr2	157736410	157737896	0.0570510125899002	ENSMUSG00000027649
chr2	158027938	158029424	0.38368818169602403	ENSMUSG00000027650
chr2	158027506	158029294	-0.005262918552340068	ENSMUSG00000027651
chr2	158408857	158410597	0.029836630403380138	ENSMUSG00000027652
chr2	158767102	158768588	-0.0016723043120101533	ENSMUSG00000027654
chr2	158793816	158796418	0.08152430304184999	ENSMUSG00000027655
chr2	163819870	163821356	-0.002750579324643409	ENSMUSG00000027656
chr3	31094067	31095620	0.06544346949971502	ENSMUSG00000027660
chr3	31095842	31097328	0.06544346949971502	ENSMUSG00000027660_1
chr2	165502796	165504282	-0.00582875751007911	ENSMUSG00000027661
chr3	32364965	32367005	-0.09979746778717002	ENSMUSG00000027663
chr3	32396680	32398166	-0.022607646910902002	ENSMUSG00000027665
chr3	32509268	32512673	0.024064167774880074	ENSMUSG00000027667
chr3	32528474	32530034	-0.1569195425929697	ENSMUSG00000027668
chr3	32530554	32532049	-0.1569195425929697	ENSMUSG00000027668_1
chr3	32615984	32617576	0.4817362346038511	ENSMUSG00000027669
chr2	165399910	165401396	-0.0533576347831773	ENSMUSG00000027670
chr3	32707516	32709659	0.04666171156013022	ENSMUSG00000027671
chr3	32710392	32711878	0.04666171156013022	ENSMUSG00000027671_1
chr3	32735999	32737622	-0.014824182253789788	ENSMUSG00000027673
chr3	33081573	33084051	0.01638502576418682	ENSMUSG00000027674
chr3	33142581	33144238	0.01638502576418682	ENSMUSG00000027674_1
chr3	33843580	33845301	0.11758150052397293	ENSMUSG00000027676
chr3	33798841	33803035	-0.07036938172396989	ENSMUSG00000027677
chr2	165991645	165993132	0.18669302516419986	ENSMUSG00000027678
chr3	34079685	34082312	0.13312931713405995	ENSMUSG00000027679
chr3	34018952	34020603	0.05706608761497022	ENSMUSG00000027680
chr3	30010944	30012430	0.02522646787580689	ENSMUSG00000027684
chr3	30012566	30014496	0.02522646787580689	ENSMUSG00000027684_1
chr3	30508992	30510813	0.02522646787580689	ENSMUSG00000027684_2
chr3	28696912	28698398	-0.0178026088208547	ENSMUSG00000027690
chr3	28262223	28264138	-0.01676439943580904	ENSMUSG00000027692
chr3	60876023	60877509	-0.002750579324643409	ENSMUSG00000027694
chr3	27937704	27939190	-0.07017339133811995	ENSMUSG00000027695
chr3	27983180	27984668	-0.07017339133811995	ENSMUSG00000027695_1
chr3	27181974	27183499	-0.153719090722521	ENSMUSG00000027698
chr3	27153287	27154869	2.733208235028428e-05	ENSMUSG00000027699
chr3	30647374	30648860	0.19396095455759	ENSMUSG00000027702
chr3	30644339	30645825	0.16651680157413395	ENSMUSG00000027703
chr3	30646895	30648381	0.16651680157413395	ENSMUSG00000027703_1
chr3	30791884	30793831	-0.09088420166063972	ENSMUSG00000027706
chr3	35930963	35934463	0.09722801426605998	ENSMUSG00000027708
chr3	35989437	35990923	-0.05851397278535031	ENSMUSG00000027709
chr3	36000114	36001669	-0.05851397278535031	ENSMUSG00000027709_1
chr3	36064988	36066567	-0.06501399796598982	ENSMUSG00000027710
chr3	36475164	36476885	-0.052726904714799794	ENSMUSG00000027712
chr3	36474946	36476432	-0.0027637866752050003	ENSMUSG00000027713
chr3	36551615	36553146	0.04031226039868985	ENSMUSG00000027714
chr3	36571056	36573141	0.02695723165010011	ENSMUSG00000027715
chr3	36689672	36691158	-0.00367088618068564	ENSMUSG00000027716
chr3	37232123	37233609	-0.028881335006044107	ENSMUSG00000027718
chr3	37062536	37064173	-0.035211647076438264	ENSMUSG00000027719
chr3	37125464	37126950	-0.002800278659609221	ENSMUSG00000027720
chr3	37418905	37421359	-0.010055604512690051	ENSMUSG00000027722
chr3	50443110	50444605	-0.09504477669492496	ENSMUSG00000027737
chr3	51482929	51484461	-0.004836868026203089	ENSMUSG00000027739
chr3	53016715	53018228	0.11607369988641004	ENSMUSG00000027742
chr3	53487662	53489148	-0.0471676621493919	ENSMUSG00000027744
chr3	53863194	53864821	-0.13097387124778015	ENSMUSG00000027746
chr3	54155044	54157110	-0.002750579324643409	ENSMUSG00000027748
chr3	54360118	54361604	-0.06503752872695891	ENSMUSG00000027750
chr3	54691816	54693608	0.05933736591599015	ENSMUSG00000027751
chr3	54732728	54736384	-0.030231307971150038	ENSMUSG00000027752
chr3	60024726	60026212	-0.37181680944239015	ENSMUSG00000027761
chr3	60080878	60082364	-0.002750579324643409	ENSMUSG00000027762
chr3	60499944	60501773	-0.13599380005237816	ENSMUSG00000027763
chr3	60527137	60530126	-0.13599380005237816	ENSMUSG00000027763_1
chr3	61001804	61003294	-0.033705699446460395	ENSMUSG00000027765
chr3	62506509	62507995	-0.06173727518688965	ENSMUSG00000027770
chr3	67429105	67430611	0.019656238600689768	ENSMUSG00000027774
chr3	67581750	67583236	-0.054722935732280036	ENSMUSG00000027775
chr3	67583755	67585241	-0.054722935732280036	ENSMUSG00000027775_1
chr3	68689653	68691139	-0.011564092416988941	ENSMUSG00000027776
chr3	68467192	68468678	-0.06383703666158036	ENSMUSG00000027777
chr3	68492500	68494703	-0.06383703666158036	ENSMUSG00000027777_1
chr3	68571254	68572740	-0.06383703666158036	ENSMUSG00000027777_2
chr3	68583188	68584674	-0.06383703666158036	ENSMUSG00000027777_3
chr3	69003893	69005561	-0.04131089828936019	ENSMUSG00000027778
chr3	69126135	69128104	0.05929277049958004	ENSMUSG00000027782
chr3	69315870	69317356	-0.21440550085674287	ENSMUSG00000027784
chr3	69720994	69722750	-0.057845103601749985	ENSMUSG00000027787
chr3	69723245	69724731	-0.057845103601749985	ENSMUSG00000027787_1
chr3	70006622	70008108	-0.00760271676693775	ENSMUSG00000027788
chr3	72967368	72968854	-0.014323870334994613	ENSMUSG00000027790
chr3	73707747	73709406	-0.0017815549030089914	ENSMUSG00000027792
chr3	55054542	55056492	0.1009740318216582	ENSMUSG00000027793
chr3	55181037	55182523	0.04774293539341001	ENSMUSG00000027794
chr3	54754591	54756077	0.13858244636768294	ENSMUSG00000027796
chr3	55241373	55243021	-0.0232263493537336	ENSMUSG00000027797
chr3	55460737	55462467	-0.0232263493537336	ENSMUSG00000027797_1
chr3	55782995	55784481	0.0705374065606874	ENSMUSG00000027799
chr3	55786407	55788936	0.0705374065606874	ENSMUSG00000027799_1
chr3	56183206	56184692	0.0705374065606874	ENSMUSG00000027799_2
chr3	57293208	57296116	-0.00987902981974772	ENSMUSG00000027800
chr3	57424323	57425809	-0.002780723197022912	ENSMUSG00000027801
chr3	57575333	57576901	-0.01977079427765993	ENSMUSG00000027803
chr3	79590351	79591983	-0.19912477711257992	ENSMUSG00000027804
chr3	79592698	79594184	-0.19912477711257992	ENSMUSG00000027804_1
chr3	57845383	57849070	0.04185668085740302	ENSMUSG00000027805
chr3	58413724	58416373	-0.016715302717168038	ENSMUSG00000027806
chr3	58416493	58417979	-0.016715302717168038	ENSMUSG00000027806_1
chr3	58525397	58526883	-0.10550586882171054	ENSMUSG00000027808
chr3	79628188	79630491	0.17379393820036992	ENSMUSG00000027809
chr3	58524830	58526798	-0.07883086954336016	ENSMUSG00000027810
chr3	79628088	79629574	0.03734229173837578	ENSMUSG00000027811
chr3	63294275	63297547	-0.016157262658350158	ENSMUSG00000027820
chr3	63963877	63965759	-0.11071080359209384	ENSMUSG00000027822
chr3	63975115	63976601	-0.0841356941163598	ENSMUSG00000027823
chr3	64080556	64082042	-0.1475884483265138	ENSMUSG00000027824
chr3	64948205	64949718	0.011471338763415814	ENSMUSG00000027827
chr3	65108393	65109879	0.011471338763415814	ENSMUSG00000027827_1
chr3	65392058	65393614	0.13171644356657009	ENSMUSG00000027828
chr3	65951373	65953984	-0.05502736498842031	ENSMUSG00000027829
chr3	65956361	65959240	-0.05502736498842031	ENSMUSG00000027829_1
chr3	66296342	66297828	-0.0422540127577311	ENSMUSG00000027831
chr3	66219254	66220740	0.00281518597965889	ENSMUSG00000027832
chr3	66977952	66979802	0.0903045248835849	ENSMUSG00000027833
chr3	66980646	66982762	0.0903045248835849	ENSMUSG00000027833_1
chr3	75556556	75558073	0.09470734632146904	ENSMUSG00000027834
chr3	75556264	75557847	-0.017869632771760013	ENSMUSG00000027835
chr3	104961226	104962912	-0.030677157276231607	ENSMUSG00000027840
chr3	103884991	103886567	0.04906362447398789	ENSMUSG00000027843
chr3	103807141	103810435	-0.025718853864221014	ENSMUSG00000027845
chr3	103733734	103735220	0.006595138931966399	ENSMUSG00000027848
chr3	103574240	103576637	-0.002750579324643409	ENSMUSG00000027849
chr3	103057294	103059483	0.06250880718915998	ENSMUSG00000027852
chr3	102994717	102997223	0.05422456008467957	ENSMUSG00000027854
chr3	102935595	102937091	-0.2544970605656281	ENSMUSG00000027855
chr3	102779365	102780851	-0.05245107947289224	ENSMUSG00000027857
chr3	102733538	102735710	-0.19147847876625104	ENSMUSG00000027858
chr3	102468928	102470423	-0.053656493871326	ENSMUSG00000027859
chr3	102165445	102167964	0.006285669661240112	ENSMUSG00000027860
chr3	102203386	102205684	0.006285669661240112	ENSMUSG00000027860_1
chr3	102085424	102086910	-0.6572911641547681	ENSMUSG00000027861
chr3	101279894	101281380	-0.11798392464492015	ENSMUSG00000027863
chr3	101287384	101288930	-0.11798392464492015	ENSMUSG00000027863_1
chr3	101072954	101074440	0.03880289559010031	ENSMUSG00000027864
chr3	101109783	101111269	0.03880289559010031	ENSMUSG00000027864_1
chr3	100161390	100163039	0.05015809636492485	ENSMUSG00000027865
chr3	99884415	99885901	-0.002750579324643409	ENSMUSG00000027867
chr3	99239390	99240876	0.21906358105929705	ENSMUSG00000027868
chr3	99252769	99254255	0.21906358105929705	ENSMUSG00000027868_1
chr3	98813948	98815434	-0.002750579324643409	ENSMUSG00000027869
chr3	98892744	98894230	-0.002750579324643409	ENSMUSG00000027870
chr3	98859299	98860785	-0.002750579324643409	ENSMUSG00000027871
chr3	98279444	98280930	-0.03148314693960032	ENSMUSG00000027875
chr3	98221165	98222651	0.019244147300362696	ENSMUSG00000027876
chr3	98012536	98014033	0.104008008609902	ENSMUSG00000027878
chr3	97900199	97901722	0.061193727571589925	ENSMUSG00000027879
chr3	109079478	109080964	-0.002750579324643409	ENSMUSG00000027880
chr3	108907486	108908972	-0.10204185901042018	ENSMUSG00000027881
chr3	108910134	108912718	-0.10204185901042018	ENSMUSG00000027881_1
chr3	108839956	108841517	-0.06018226496172985	ENSMUSG00000027882
chr3	108721621	108723300	0.06818097814564017	ENSMUSG00000027883
chr3	108652922	108654485	-0.10807637885408017	ENSMUSG00000027884
chr3	108536543	108538036	0.0165720190093307	ENSMUSG00000027886
chr3	108226148	108227639	-0.03872788931015	ENSMUSG00000027887
chr3	108084900	108087642	-0.08254823122255006	ENSMUSG00000027889
chr3	108044364	108045885	0.06310624973760004	ENSMUSG00000027890
chr3	107695468	107697551	-0.09841278866991998	ENSMUSG00000027893
chr3	107516832	107519009	-0.006238544892006502	ENSMUSG00000027894
chr3	107459057	107460543	0.049407947596980986	ENSMUSG00000027895
chr3	107290239	107291725	-0.026957297517216983	ENSMUSG00000027896
chr3	106546807	106548376	0.043157169356909934	ENSMUSG00000027900
chr3	106481414	106482945	-0.2727380727635661	ENSMUSG00000027901
chr3	106405687	106407173	-0.002750579324643409	ENSMUSG00000027902
chr3	105686949	105688565	0.03450883479220978	ENSMUSG00000027905
chr3	93519497	93520983	-0.1645742887636099	ENSMUSG00000027907
chr3	93467763	93469249	-0.002750579324643409	ENSMUSG00000027908
chr3	93018565	93020051	-0.002750579324643409	ENSMUSG00000027912
chr3	93015192	93016678	-0.002750579324643409	ENSMUSG00000027913
chr3	92751843	92753329	-0.002750579324643409	ENSMUSG00000027919
chr3	92656431	92657917	-0.002750579324643409	ENSMUSG00000027923
chr3	92417091	92418577	-0.002750579324643409	ENSMUSG00000027925
chr3	92142249	92143735	-0.002750579324643409	ENSMUSG00000027927
chr3	90451286	90452772	0.0428593740079799	ENSMUSG00000027931
chr3	90465371	90466857	0.0428593740079799	ENSMUSG00000027931_1
chr3	90388486	90390929	-0.055579404191389965	ENSMUSG00000027932
chr3	90432808	90434613	0.1625810734811699	ENSMUSG00000027933
chr3	90212704	90214205	0.2109287741218492	ENSMUSG00000027935
chr3	90219796	90221282	0.2109287741218492	ENSMUSG00000027935_1
chr3	90253172	90254836	0.05690550249194004	ENSMUSG00000027936
chr3	90230606	90232542	-0.08080448581138011	ENSMUSG00000027937
chr3	90242648	90244503	0.1221081283759321	ENSMUSG00000027938
chr3	90103141	90104629	-0.02686399136351897	ENSMUSG00000027939
chr3	90078549	90080937	0.009844800392319721	ENSMUSG00000027940
chr3	90050645	90054090	-0.007005334638339854	ENSMUSG00000027942
chr3	89995458	89997327	0.0852785092866899	ENSMUSG00000027944
chr3	89997867	89999771	0.0852785092866899	ENSMUSG00000027944_1
chr3	89912667	89914187	0.1064619739781949	ENSMUSG00000027947
chr3	89762906	89765623	0.0149660168742664	ENSMUSG00000027950
chr3	89714031	89715827	0.2409976257830901	ENSMUSG00000027951
chr3	89729757	89731243	0.2409976257830901	ENSMUSG00000027951_1
chr3	89453550	89455036	0.1703312699394599	ENSMUSG00000027952
